symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
FICO,0.0024465701352148076,0.019570188399646422,251,0.6140891039389167,0.310050093974202
FIS,0.0012789298151130492,0.013051270780366253,251,0.32101138359337533,0.206771015654015
FISV,0.0017947931713875257,0.01131022667873425,251,0.450493086018269,0.1791876896123513
FITB,0.0010473951001534721,0.015692299862127557,251,0.2628961701385215,0.24861278530215428
FIX,0.00336829505004948,0.028204729657212217,251,0.8454420575624195,0.4468469542630262
FOX,0.0020873213615720193,0.012874042009876631,251,0.5239176617545769,0.20396318387319107
FOXA,0.002039564574721592,0.01322591212217617,251,0.5119307082551197,0.20953785485526275
FRT,0.0004613954086029659,0.011127348741941639,251,0.11581024755934444,0.17629035820549668
FSLR,0.0006322295820794752,0.03319931478175358,251,0.15868962510194828,0.5259760640908181
FTNT,0.0022445026824549808,0.024597289354851903,251,0.5633701732962002,0.38969435144120834
FTV,0.0002570604142501412,0.013603825240871724,251,0.06452216397678545,0.21552512465424728
GD,0.00021720938461973266,0.011203297237231605,251,0.0545195555395529,0.17749360866077993
GDDY,0.002700000915904659,0.01460650106767022,251,0.6777002298920695,0.23141049724116378
GE,0.0022298054457993957,0.019205493973304646,251,0.5596811668956483,0.3042722476474299
GEHC,0.00025933035357405214,0.01780898454976094,251,0.06509191874708709,0.28214737745387536
GEN,0.0009885299785767458,0.018995543409118965,251,0.2481210246227632,0.30094600515929504
GEV,0.005250598684983068,0.03020403295341594,192,1.008114947516749,0.41851935735040846
GILD,0.0006955186186397479,0.015565685434909757,251,0.17457517327857675,0.2466068355250904
GIS,2.7237367479959928e-05,0.01161229029875432,251,0.006836579237469942,0.18397327735738817
GL,0.000846096258664655,0.041121817084911624,251,0.2123701609248284,0.6514921058091167
GLW,0.0020235738320383417,0.01681806732952995,251,0.5079170318416237,0.2664482962299652
GM,0.0017925718504704152,0.01977036426416662,251,0.4499355344680742,0.3132214760957444
GNRC,0.0010347473518837723,0.022446450547855053,251,0.25972158532282685,0.35561865627596495
GOOG,0.0014053840833514336,0.01748249534462934,251,0.3527514049212098,0.2769748156642073
GOOGL,0.0014249383949625585,0.01768730341725821,251,0.35765953713560217,0.28021958576393735
GPC,-0.00034168973489879216,0.01998654789509742,251,-0.08576412345959683,0.3166464689326549
GPN,-0.0003025366128395978,0.018145533379792238,251,-0.07593668982273905,0.2874793136747855
GRMN,0.0022288197756613884,0.021444601452709856,251,0.5594337636910085,0.33974638158169834
GS,0.0017735892107449028,0.01625522574881752,251,0.44517089189697057,0.25753120859499734
GWW,0.001156696219942095,0.013589625896550805,251,0.2903307512054658,0.21530016473300542
HAL,-0.0008971375441245785,0.017336917113231372,251,-0.22518152357526922,0.27466842272593833
HAS,0.0008001686721824359,0.01802592886012031,251,0.2008423367177914,0.28558442171939225
HBAN,0.001261637887551733,0.017310092584294973,251,0.31667110977548496,0.2742434422634255
HCA,0.0004948667353711599,0.015427790341715273,251,0.12421155057816112,0.2444221663880113
HD,0.000657162738816717,0.012930724252160452,251,0.16494784744299595,0.20486119947671405
HIG,0.0013325018352436744,0.012909796869639474,251,0.3344579606461623,0.204529647384074
HII,-0.0009086962843811223,0.02231140227752966,251,-0.2280827673796617,0.35347908929529154
HLT,0.0013429399311527203,0.011797910909891032,251,0.3370779227193328,0.1869140608977002
